Unnamed: 0,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary,age_cat,capital-gain_cat,capital-loss_cat,hours-per-week_cat,workclass_cat,education_cat,marital-status_cat,occupation_cat,relationship_cat,race_cat,sex_cat,native-country_cat,salary_label
15019,25,private,38090,Bachelors,13,never-married,Sales,Not-in-family,White,Male,0,0,44,north_america,<=50K,2,0,0,3,1,9,1,11,1,4,1,2,0
15020,58,private,310085,5th-6th,3,married,Machine-op-inspct,Husband,White,Male,0,0,40,north_america,<=50K,6,0,0,2,1,4,0,6,0,4,1,2,0
15021,40,federal-gov,118686,Bachelors,13,never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,north_america,<=50K,4,0,0,3,0,9,1,9,1,4,0,2,0
15024,19,private,43937,Some-college,10,never-married,Other-service,Other-relative,White,Female,0,0,20,north_america,<=50K,1,0,0,1,1,15,1,7,2,4,0,2,0
15025,37,private,210438,11th,7,never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,north_america,<=50K,3,0,0,2,1,1,1,5,1,2,1,2,0
15026,23,private,176724,11th,7,married,Machine-op-inspct,Husband,White,Male,0,0,40,north_america,<=50K,1,0,0,2,1,1,0,6,0,4,1,2,0
15027,31,self-employed,113364,HS-grad,9,not-married,Craft-repair,Not-in-family,White,Male,0,0,60,north_america,<=50K,2,0,0,4,2,11,2,2,1,4,1,2,0
15028,64,self-employed,73986,7th-8th,4,married,Craft-repair,Husband,White,Male,0,0,20,north_america,<=50K,7,0,0,1,2,5,0,2,0,4,1,2,0
15029,28,sl-gov,197932,Some-college,10,never-married,Adm-clerical,Own-child,White,Female,0,0,16,north_america,<=50K,2,0,0,1,3,15,1,0,3,4,0,2,0
15030,32,private,193285,HS-grad,9,never-married,Craft-repair,Own-child,White,Male,0,0,40,north_america,<=50K,3,0,0,2,1,11,1,2,3,4,1,2,0
15031,49,sl-gov,223342,Some-college,10,not-married,Adm-clerical,Not-in-family,White,Female,0,0,44,north_america,<=50K,5,0,0,3,3,15,2,0,1,4,0,2,0
15032,35,private,49749,Some-college,10,not-married,Adm-clerical,Not-in-family,White,Female,0,0,40,north_america,>50K,3,0,0,2,1,15,2,0,1,4,0,2,1
15034,45,private,201865,Doctorate,16,married,Exec-managerial,Husband,White,Male,0,0,45,north_america,>50K,4,0,0,3,1,10,0,3,0,4,1,2,1
15035,39,private,322143,12th,8,married,Transport-moving,Husband,White,Male,15024,0,70,north_america,>50K,4,1,0,4,1,2,0,13,0,4,1,2,1
15037,46,self-employed,275625,Bachelors,13,not-married,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,60,other,>50K,4,0,0,4,2,9,2,7,4,1,0,3,1
15038,19,private,206599,Some-college,10,never-married,Adm-clerical,Own-child,White,Female,0,0,16,north_america,<=50K,1,0,0,1,1,15,1,0,3,4,0,2,0
15039,29,private,89813,HS-grad,9,married,Machine-op-inspct,Wife,White,Female,0,0,40,europe,<=50K,2,0,0,2,1,11,0,6,5,4,0,1,0
15040,25,sl-gov,156848,HS-grad,9,married,Protective-serv,Own-child,White,Male,0,0,35,north_america,<=50K,2,0,0,2,3,11,0,10,3,4,1,2,0
15041,37,private,162494,Bachelors,13,never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,north_america,<=50K,3,0,0,2,1,9,1,0,1,4,0,2,0
15042,30,private,205407,HS-grad,9,never-married,Adm-clerical,Unmarried,White,Male,0,0,40,north_america,<=50K,2,0,0,2,1,11,1,0,4,4,1,2,0
15043,28,private,375313,HS-grad,9,married,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,asia,<=50K,2,0,0,2,1,11,0,6,0,1,1,0,0
15044,36,federal-gov,930948,Some-college,10,not-married,Adm-clerical,Unmarried,Black,Female,6497,0,56,north_america,<=50K,3,1,0,3,0,15,2,0,4,2,0,2,0
15045,32,private,127895,Some-college,10,never-married,Exec-managerial,Unmarried,Black,Female,0,0,35,north_america,<=50K,3,0,0,2,1,15,1,3,4,2,0,2,0
15046,34,private,248754,11th,7,never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,north_america,<=50K,3,0,0,2,1,1,1,6,1,4,1,2,0
15047,34,private,188096,HS-grad,9,never-married,Adm-clerical,Not-in-family,White,Female,0,0,36,north_america,<=50K,3,0,0,2,1,11,1,0,1,4,0,2,0
15048,20,private,216811,Some-college,10,never-married,Sales,Own-child,White,Female,0,0,40,north_america,<=50K,1,0,0,2,1,15,1,11,3,4,0,2,0
15049,27,self-employed,113870,Masters,14,never-married,Transport-moving,Own-child,White,Male,0,0,40,north_america,<=50K,2,0,0,2,2,12,1,13,3,4,1,2,0
15050,36,federal-gov,343052,HS-grad,9,married,Adm-clerical,Wife,White,Female,0,0,40,north_america,<=50K,3,0,0,2,0,11,0,0,5,4,0,2,0
15051,35,private,280966,Some-college,10,married,Sales,Husband,White,Male,0,0,40,north_america,<=50K,3,0,0,2,1,15,0,11,0,4,1,2,0
15052,37,private,42044,HS-grad,9,not-married,Exec-managerial,Not-in-family,White,Male,0,0,35,north_america,<=50K,3,0,0,2,1,11,2,3,1,4,1,2,0
15053,32,private,309513,HS-grad,9,married,Craft-repair,Husband,White,Male,0,0,50,north_america,<=50K,3,0,0,3,1,11,0,2,0,4,1,2,0
15054,32,private,163604,Masters,14,never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,north_america,<=50K,3,0,0,1,1,12,1,9,1,4,0,2,0
15055,52,private,224198,HS-grad,9,not-married,Sales,Not-in-family,White,Female,0,0,48,north_america,<=50K,5,0,0,3,1,11,2,11,1,4,0,2,0
15056,50,private,338283,Some-college,10,married,Craft-repair,Husband,White,Male,0,0,40,north_america,>50K,5,0,0,2,1,15,0,2,0,4,1,2,1
15057,23,private,242375,HS-grad,9,never-married,Other-service,Not-in-family,White,Female,0,0,30,north_america,<=50K,1,0,0,2,1,11,1,7,1,4,0,2,0
15058,25,private,81286,HS-grad,9,married,Craft-repair,Husband,White,Male,0,0,45,north_america,<=50K,2,0,0,3,1,11,0,2,0,4,1,2,0
15059,21,private,243368,Preschool,1,never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,north_america,<=50K,1,0,0,3,1,13,1,4,1,4,1,2,0
15060,31,private,217803,HS-grad,9,not-married,Sales,Not-in-family,White,Female,0,0,32,north_america,<=50K,2,0,0,2,1,11,2,11,1,4,0,2,0
15061,31,self-employed,323020,Some-college,10,married,Other-service,Wife,White,Female,0,0,30,north_america,<=50K,2,0,0,2,2,15,0,7,5,4,0,2,0
15062,41,private,34278,Assoc-voc,11,not-married,Other-service,Not-in-family,White,Male,0,0,40,north_america,<=50K,4,0,0,2,1,8,2,7,1,4,1,2,0
15063,47,private,184579,Some-college,10,married,Tech-support,Husband,White,Male,0,0,60,north_america,<=50K,5,0,0,4,1,15,0,12,0,4,1,2,0
15065,20,private,142673,Some-college,10,never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,north_america,<=50K,1,0,0,3,1,15,1,0,1,4,0,2,0
15066,29,private,131714,10th,6,not-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,25,north_america,<=50K,2,0,0,2,1,0,2,6,1,2,0,2,0
15067,51,sl-gov,74784,Some-college,10,not-married,Adm-clerical,Not-in-family,White,Female,0,0,40,north_america,<=50K,5,0,0,2,3,15,2,0,1,4,0,2,0
15068,30,sl-gov,181372,Bachelors,13,married,Prof-specialty,Wife,White,Female,0,0,33,north_america,>50K,2,0,0,2,3,9,0,9,5,4,0,2,1
15070,48,private,155664,Bachelors,13,married,Adm-clerical,Husband,White,Male,0,0,35,north_america,>50K,5,0,0,2,1,9,0,0,0,4,1,2,1
15071,39,private,174924,HS-grad,9,not-married,Exec-managerial,Not-in-family,White,Male,14344,0,40,north_america,>50K,4,1,0,2,1,11,2,3,1,4,1,2,1
15072,62,private,113440,Bachelors,13,married,Sales,Husband,White,Male,0,0,35,north_america,<=50K,7,0,0,2,1,9,0,11,0,4,1,2,0
15073,22,private,147227,Bachelors,13,never-married,Other-service,Not-in-family,White,Male,0,0,30,north_america,<=50K,1,0,0,2,1,9,1,7,1,4,1,2,0
15074,46,federal-gov,207022,Bachelors,13,married,Exec-managerial,Husband,White,Male,7688,0,40,north_america,>50K,4,1,0,2,0,9,0,3,0,4,1,2,1
15075,51,sl-gov,123011,Masters,14,married,Prof-specialty,Husband,White,Male,0,1977,35,north_america,>50K,5,0,2,2,3,12,0,9,0,4,1,2,1
15076,20,private,184678,HS-grad,9,never-married,Sales,Not-in-family,White,Female,0,0,32,north_america,<=50K,1,0,0,2,1,11,1,11,1,4,0,2,0
15077,40,self-employed,182437,Assoc-acdm,12,married,Sales,Husband,White,Male,15024,0,50,north_america,>50K,4,1,0,3,2,7,0,11,0,4,1,2,1
15078,31,private,98639,Bachelors,13,never-married,Tech-support,Not-in-family,White,Male,0,0,40,north_america,<=50K,2,0,0,2,1,9,1,12,1,4,1,2,0
15079,30,private,174201,Some-college,10,never-married,Craft-repair,Own-child,White,Male,0,0,40,north_america,<=50K,2,0,0,2,1,15,1,2,3,4,1,2,0
15080,52,private,123780,HS-grad,9,married,Adm-clerical,Wife,White,Female,0,0,38,north_america,<=50K,5,0,0,2,1,11,0,0,5,4,0,2,0
15081,20,private,374116,HS-grad,9,never-married,Prof-specialty,Other-relative,White,Female,0,0,40,north_america,<=50K,1,0,0,2,1,11,1,9,2,4,0,2,0
15082,37,sl-gov,212005,Assoc-voc,11,married,Exec-managerial,Husband,White,Male,0,0,40,north_america,>50K,3,0,0,2,3,8,0,3,0,4,1,2,1
15083,65,private,123965,Bachelors,13,not-married,Other-service,Not-in-family,White,Female,0,0,40,north_america,<=50K,7,0,0,2,1,9,2,7,1,4,0,2,0
15084,40,private,242619,Bachelors,13,never-married,Prof-specialty,Not-in-family,White,Male,4650,0,40,north_america,<=50K,4,1,0,2,1,9,1,9,1,4,1,2,0
15085,60,sl-gov,138502,Bachelors,13,married,Protective-serv,Husband,White,Male,7298,0,48,north_america,>50K,6,1,0,3,3,9,0,10,0,4,1,2,1
15086,27,private,113635,HS-grad,9,never-married,Craft-repair,Not-in-family,White,Male,0,0,35,europe,<=50K,2,0,0,2,1,11,1,2,1,4,1,1,0
15087,62,private,664366,Bachelors,13,married,Sales,Husband,White,Male,0,0,60,north_america,>50K,7,0,0,4,1,9,0,11,0,4,1,2,1
15088,53,private,218311,HS-grad,9,not-married,Sales,Not-in-family,White,Female,0,0,35,north_america,<=50K,5,0,0,2,1,11,2,11,1,4,0,2,0
15089,38,private,278557,Bachelors,13,married,Sales,Husband,White,Male,0,0,50,north_america,>50K,3,0,0,3,1,9,0,11,0,4,1,2,1
15090,49,private,314773,Assoc-voc,11,married,Prof-specialty,Husband,White,Male,0,0,40,north_america,<=50K,5,0,0,2,1,8,0,9,0,4,1,2,0
15091,21,private,194861,HS-grad,9,never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,north_america,<=50K,1,0,0,2,1,11,1,6,3,4,1,2,0
15092,18,private,400616,Some-college,10,never-married,Adm-clerical,Own-child,White,Male,0,0,40,north_america,<=50K,1,0,0,2,1,15,1,0,3,4,1,2,0
15093,25,private,208117,Bachelors,13,never-married,Prof-specialty,Other-relative,White,Male,0,0,40,north_america,<=50K,2,0,0,2,1,9,1,9,2,4,1,2,0
15094,36,private,184498,11th,7,married,Craft-repair,Husband,White,Male,0,0,40,north_america,<=50K,3,0,0,2,1,1,0,2,0,4,1,2,0
15095,52,private,117674,HS-grad,9,married,Exec-managerial,Husband,White,Male,0,0,55,north_america,>50K,5,0,0,3,1,11,0,3,0,4,1,2,1
15096,19,private,162621,Some-college,10,never-married,Tech-support,Own-child,White,Male,0,0,14,north_america,<=50K,1,0,0,1,1,15,1,12,3,4,1,2,0
15097,23,private,368739,Bachelors,13,never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,north_america,<=50K,1,0,0,2,1,9,1,0,1,4,0,2,0
15098,63,self-employed,196994,Bachelors,13,married,Sales,Husband,White,Male,0,0,15,north_america,<=50K,7,0,0,1,2,9,0,11,0,4,1,2,0
15099,63,self-employed,420629,Assoc-voc,11,married,Other-service,Husband,White,Male,0,0,45,north_america,<=50K,7,0,0,3,2,8,0,7,0,4,1,2,0
15100,62,self-employed,245491,Bachelors,13,not-married,Sales,Not-in-family,White,Male,99999,0,40,north_america,>50K,7,3,0,2,2,9,2,11,1,4,1,2,1
15101,51,self-employed,276456,Assoc-acdm,12,married,Sales,Husband,White,Male,3103,0,30,north_america,>50K,5,1,0,2,2,7,0,11,0,4,1,2,1
15102,76,sl-gov,169133,Some-college,10,not-married,Adm-clerical,Not-in-family,White,Female,0,0,30,north_america,<=50K,9,0,0,2,3,15,2,0,1,4,0,2,0
15103,50,private,99307,HS-grad,9,married,Craft-repair,Husband,White,Male,5013,0,45,north_america,<=50K,5,1,0,3,1,11,0,2,0,4,1,2,0
15104,45,self-employed,120131,HS-grad,9,married,Craft-repair,Husband,White,Male,0,0,50,north_america,>50K,4,0,0,3,2,11,0,2,0,4,1,2,1
15105,44,self-employed,456236,Some-college,10,not-married,Sales,Own-child,White,Male,0,0,45,north_america,>50K,4,0,0,3,2,15,2,11,3,4,1,2,1
15106,51,private,107123,7th-8th,4,married,Transport-moving,Husband,Black,Male,0,0,40,north_america,<=50K,5,0,0,2,1,5,0,13,0,2,1,2,0
15107,42,sl-gov,125461,Bachelors,13,never-married,Exec-managerial,Own-child,White,Male,4650,0,35,north_america,<=50K,4,1,0,2,3,9,1,3,3,4,1,2,0
15108,43,sl-gov,36924,Masters,14,married,Prof-specialty,Husband,White,Male,0,0,40,north_america,>50K,4,0,0,2,3,12,0,9,0,4,1,2,1
15109,53,private,167065,11th,7,married,Machine-op-inspct,Husband,White,Male,0,0,40,north_america,<=50K,5,0,0,2,1,1,0,6,0,4,1,2,0
15110,29,private,53642,Assoc-voc,11,married,Adm-clerical,Husband,White,Male,0,0,40,north_america,<=50K,2,0,0,2,1,8,0,0,0,4,1,2,0
15111,41,private,154668,Some-college,10,married,Prof-specialty,Husband,White,Male,0,0,40,north_america,<=50K,4,0,0,2,1,15,0,9,0,4,1,2,0
15112,44,federal-gov,102238,HS-grad,9,not-married,Craft-repair,Unmarried,White,Male,0,0,40,north_america,<=50K,4,0,0,2,0,11,2,2,4,4,1,2,0
15113,35,private,54595,10th,6,not-married,Other-service,Not-in-family,Black,Female,0,1980,40,north_america,<=50K,3,0,2,2,1,0,2,7,1,2,0,2,0
15114,27,private,152951,HS-grad,9,married,Craft-repair,Husband,White,Male,0,0,40,north_america,<=50K,2,0,0,2,1,11,0,2,0,4,1,2,0
15115,35,private,257042,Some-college,10,married,Prof-specialty,Husband,White,Male,0,0,50,north_america,<=50K,3,0,0,3,1,15,0,9,0,4,1,2,0
15116,60,private,74243,Assoc-voc,11,not-married,Craft-repair,Not-in-family,White,Female,0,0,30,north_america,<=50K,6,0,0,2,1,8,2,2,1,4,0,2,0
15117,49,private,149049,Some-college,10,not-married,Exec-managerial,Not-in-family,White,Male,14344,0,45,north_america,>50K,5,1,0,3,1,15,2,3,1,4,1,2,1
15118,33,private,117186,Bachelors,13,married,Exec-managerial,Husband,White,Male,0,0,45,north_america,<=50K,3,0,0,3,1,9,0,3,0,4,1,2,0
15119,35,private,178322,Bachelors,13,married,Sales,Husband,White,Male,0,0,40,north_america,>50K,3,0,0,2,1,9,0,11,0,4,1,2,1
15120,31,sl-gov,286911,Some-college,10,married,Adm-clerical,Husband,White,Male,0,0,38,north_america,<=50K,2,0,0,2,3,15,0,0,0,4,1,2,0
15121,54,private,203635,HS-grad,9,married,Adm-clerical,Husband,White,Male,7298,0,60,north_america,>50K,6,1,0,4,1,11,0,0,0,4,1,2,1
15122,57,self-employed,177271,Doctorate,16,married,Prof-specialty,Husband,White,Male,0,0,35,north_america,<=50K,6,0,0,2,2,10,0,9,0,4,1,2,0
15123,30,private,149427,9th,5,never-married,Craft-repair,Own-child,White,Male,0,0,45,north_america,<=50K,2,0,0,3,1,6,1,2,3,4,1,2,0
15124,45,private,101656,10th,6,never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,40,asia,<=50K,4,0,0,2,1,0,1,6,1,1,1,0,0
15125,41,private,274363,Some-college,10,married,Machine-op-inspct,Husband,White,Male,7298,0,42,north_america,>50K,4,1,0,3,1,15,0,6,0,4,1,2,1
15126,25,private,241025,Bachelors,13,never-married,Other-service,Own-child,White,Male,0,0,18,north_america,<=50K,2,0,0,1,1,9,1,7,3,4,1,2,0
15127,51,self-employed,338836,Some-college,10,married,Exec-managerial,Husband,White,Male,0,0,40,north_america,>50K,5,0,0,2,2,15,0,3,0,4,1,2,1
15128,42,private,210534,5th-6th,3,not-married,Adm-clerical,Other-relative,White,Male,0,0,40,north_america,<=50K,4,0,0,2,1,4,2,0,2,4,1,2,0
15129,28,private,95725,Assoc-voc,11,never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,45,north_america,<=50K,2,0,0,3,1,8,1,5,1,4,1,2,0
15131,53,federal-gov,167410,Bachelors,13,not-married,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,north_america,<=50K,5,0,0,2,0,9,2,12,1,0,1,2,0
15132,31,private,158162,Bachelors,13,never-married,Exec-managerial,Not-in-family,White,Female,13550,0,50,north_america,>50K,2,1,0,3,1,9,1,3,1,4,0,2,1
15133,46,private,241935,11th,7,married,Other-service,Husband,Black,Male,7688,0,40,north_america,>50K,4,1,0,2,1,1,0,7,0,2,1,2,1
15134,25,federal-gov,406955,HS-grad,9,never-married,Adm-clerical,Other-relative,White,Female,0,0,40,north_america,<=50K,2,0,0,2,0,11,1,0,2,4,0,2,0
15135,47,private,341762,HS-grad,9,married,Machine-op-inspct,Husband,White,Male,0,0,40,north_america,<=50K,5,0,0,2,1,11,0,6,0,4,1,2,0
15137,30,private,38848,HS-grad,9,married,Transport-moving,Husband,White,Male,0,0,40,north_america,<=50K,2,0,0,2,1,11,0,13,0,4,1,2,0
15138,48,private,54744,HS-grad,9,married,Craft-repair,Husband,White,Male,0,0,40,north_america,<=50K,5,0,0,2,1,11,0,2,0,4,1,2,0
15139,22,private,332194,Some-college,10,never-married,Other-service,Own-child,Black,Male,0,0,40,north_america,<=50K,1,0,0,2,1,15,1,7,3,2,1,2,0
15140,32,self-employed,154950,Some-college,10,married,Craft-repair,Husband,White,Male,0,0,30,north_america,<=50K,3,0,0,2,2,15,0,2,0,4,1,2,0
15141,33,self-employed,196342,Doctorate,16,never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,north_america,>50K,3,0,0,3,2,10,1,9,1,4,1,2,1
15142,31,private,201292,HS-grad,9,married,Other-service,Husband,White,Male,0,0,40,north_america,<=50K,2,0,0,2,1,11,0,7,0,4,1,2,0
15143,43,private,339767,Some-college,10,married,Other-service,Wife,White,Female,0,0,20,europe,>50K,4,0,0,1,1,15,0,7,5,4,0,1,1
15144,26,private,250066,Assoc-voc,11,never-married,Other-service,Not-in-family,White,Female,0,0,40,north_america,<=50K,2,0,0,2,1,8,1,7,1,4,0,2,0
15145,34,private,318886,HS-grad,9,married,Farming-fishing,Husband,Black,Male,0,0,40,north_america,<=50K,3,0,0,2,1,11,0,4,0,2,1,2,0
15146,50,sl-gov,124076,Bachelors,13,married,Prof-specialty,Wife,White,Female,0,0,40,north_america,>50K,5,0,0,2,3,9,0,9,5,4,0,2,1
15147,30,sl-gov,242122,HS-grad,9,not-married,Adm-clerical,Unmarried,Black,Female,0,0,40,north_america,<=50K,2,0,0,2,3,11,2,0,4,2,0,2,0
15148,17,private,34019,11th,7,never-married,Other-service,Own-child,White,Male,0,0,20,north_america,<=50K,0,0,0,1,1,1,1,7,3,4,1,2,0
15149,35,sl-gov,230754,Masters,14,never-married,Prof-specialty,Own-child,Black,Female,0,0,40,north_america,<=50K,3,0,0,2,3,12,1,9,3,2,0,2,0
15150,29,private,213842,Some-college,10,married,Craft-repair,Husband,White,Male,0,0,40,north_america,<=50K,2,0,0,2,1,15,0,2,0,4,1,2,0
15151,27,federal-gov,196386,Assoc-acdm,12,married,Adm-clerical,Husband,White,Male,4064,0,40,north_america,<=50K,2,1,0,2,0,7,0,0,0,4,1,2,0
15153,34,private,134737,Bachelors,13,never-married,Sales,Own-child,White,Male,0,0,40,north_america,>50K,3,0,0,2,1,9,1,11,3,4,1,2,1
15154,32,private,515629,HS-grad,9,not-married,Handlers-cleaners,Not-in-family,White,Female,0,0,40,north_america,<=50K,3,0,0,2,1,11,2,5,1,4,0,2,0
15155,47,federal-gov,119199,Some-college,10,not-married,Adm-clerical,Unmarried,White,Female,0,0,40,north_america,<=50K,5,0,0,2,0,15,2,0,4,4,0,2,0
15156,40,private,90222,Some-college,10,never-married,Sales,Not-in-family,White,Female,0,0,40,north_america,<=50K,4,0,0,2,1,15,1,11,1,4,0,2,0
15157,26,private,28443,Assoc-voc,11,never-married,Other-service,Not-in-family,White,Female,0,0,40,north_america,<=50K,2,0,0,2,1,8,1,7,1,4,0,2,0
15158,30,private,159442,HS-grad,9,never-married,Other-service,Not-in-family,White,Female,0,0,40,europe,<=50K,2,0,0,2,1,11,1,7,1,4,0,1,0
15159,54,private,315804,HS-grad,9,not-married,Craft-repair,Not-in-family,White,Male,0,0,40,north_america,<=50K,6,0,0,2,1,11,2,2,1,4,1,2,0
15160,53,private,135840,Bachelors,13,married,Prof-specialty,Husband,White,Male,0,0,55,north_america,>50K,5,0,0,3,1,9,0,9,0,4,1,2,1
15162,43,private,118001,7th-8th,4,not-married,Farming-fishing,Not-in-family,Black,Male,0,0,40,north_america,<=50K,4,0,0,2,1,5,2,4,1,2,1,2,0
15163,25,private,207875,Some-college,10,never-married,Farming-fishing,Own-child,White,Male,0,0,20,north_america,<=50K,2,0,0,1,1,15,1,4,3,4,1,2,0
15164,39,private,164898,HS-grad,9,married,Craft-repair,Husband,White,Male,0,0,40,north_america,<=50K,4,0,0,2,1,11,0,2,0,4,1,2,0
15165,57,sl-gov,170066,HS-grad,9,married,Transport-moving,Husband,White,Male,0,0,25,north_america,>50K,6,0,0,2,3,11,0,13,0,4,1,2,1
15166,47,private,111994,HS-grad,9,married,Other-service,Husband,White,Male,0,0,34,north_america,<=50K,5,0,0,2,1,11,0,7,0,4,1,2,0
15167,45,private,166636,HS-grad,9,not-married,Other-service,Other-relative,Black,Female,0,0,35,north_america,<=50K,4,0,0,2,1,11,2,7,2,2,0,2,0
15168,24,sl-gov,61737,Bachelors,13,never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,north_america,<=50K,1,0,0,2,3,9,1,9,1,4,1,2,0
15169,32,self-employed,241885,10th,6,not-married,Craft-repair,Not-in-family,White,Male,0,0,40,north_america,<=50K,3,0,0,2,2,0,2,2,1,4,1,2,0
15170,25,private,234190,Some-college,10,never-married,Sales,Not-in-family,White,Male,0,0,35,north_america,<=50K,2,0,0,2,1,15,1,11,1,4,1,2,0
15171,57,private,230899,5th-6th,3,not-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,north_america,<=50K,6,0,0,2,1,4,2,6,1,4,0,2,0
15172,28,private,114158,Bachelors,13,married,Prof-specialty,Wife,White,Female,0,1977,24,north_america,>50K,2,0,2,2,1,9,0,9,5,4,0,2,1
15173,28,private,222442,HS-grad,9,married,Sales,Husband,White,Male,0,0,51,north_america,<=50K,2,0,0,3,1,11,0,11,0,4,1,2,0
15174,27,private,157612,Bachelors,13,never-married,Prof-specialty,Not-in-family,White,Female,0,0,55,north_america,<=50K,2,0,0,3,1,9,1,9,1,4,0,2,0
15175,28,private,199903,Bachelors,13,never-married,Adm-clerical,Not-in-family,White,Female,0,0,20,north_america,<=50K,2,0,0,1,1,9,1,0,1,4,0,2,0
15177,44,self-employed,156687,HS-grad,9,married,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,42,asia,<=50K,4,0,0,3,2,11,0,4,0,1,1,0,0
15178,27,private,369522,HS-grad,9,never-married,Machine-op-inspct,Own-child,White,Male,0,0,45,north_america,<=50K,2,0,0,3,1,11,1,6,3,4,1,2,0
15179,61,private,226297,Bachelors,13,married,Exec-managerial,Husband,White,Male,0,0,40,north_america,<=50K,7,0,0,2,1,9,0,3,0,4,1,2,0
15180,25,private,356017,11th,7,never-married,Other-service,Not-in-family,White,Male,0,0,99,north_america,<=50K,2,0,0,5,1,1,1,7,1,4,1,2,0
15181,28,private,189257,9th,5,never-married,Handlers-cleaners,Own-child,Black,Female,0,0,24,north_america,<=50K,2,0,0,2,1,6,1,5,3,2,0,2,0
15182,20,private,157541,Some-college,10,never-married,Craft-repair,Own-child,White,Male,0,0,40,north_america,<=50K,1,0,0,2,1,15,1,2,3,4,1,2,0
